time_stamp,name,ballots_cast,total_voters,voter_turnout,ballots_completed_percentage,precincts_reported,precincts_participating,precincts_reported_percent,ballots_ready,ballots_remaining,earlies_remaining,prov_remaining
2022-11-15T19:09:34.06,Apache,23903,51981,45.98,84.06,44,44,100,2613,0,1164,757
2022-11-15T19:09:34.06,Cochise,46379,77394,59.93,98.02,55,55,100,532,0,287,117
2022-11-15T19:09:34.06,Coconino,55079,90829,60.64,98.24,76,76,100,0,0,114,874
2022-11-15T19:09:34.06,Gila,22706,33949,66.88,99.76,39,39,100,0,0,50,5
2022-11-15T19:09:34.06,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-15T19:09:34.06,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-15T19:09:34.06,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-15T19:09:34.06,Maricopa,1551614,2435397,63.71,99.21,935,935,100,6000,0,6000,277
2022-11-15T19:09:34.06,Mohave,82652,146919,56.26,99.16,24,24,100,0,0,400,300
2022-11-15T19:09:34.06,Navajo,40852,69040,59.17,99.25,14,14,100,0,0,300,10
2022-11-15T19:09:34.06,Pima,398825,639885,62.33,98.66,278,278,100,2516,0,500,2400
2022-11-15T19:09:34.06,Pinal,144628,262694,55.06,99.04,109,109,100,378,0,157,873
2022-11-15T19:09:34.06,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-15T19:09:34.06,Yavapai,124504,166052,74.98,99.4,49,49,100,50,0,450,250
2022-11-15T19:09:34.06,Yuma,46222,105133,43.97,98.57,46,46,100,540,0,130,0
2022-11-15T20:10:02.31,State,2569495,4143929,56.84,0,1734,1734,100,12985,0,9695,5315
2022-11-15T20:10:02.31,Apache,23903,51981,45.98,84.06,44,44,100,2613,0,1164,757
2022-11-15T20:10:02.31,Cochise,46379,77394,59.93,98.02,55,55,100,532,0,287,117
2022-11-15T20:10:02.31,Coconino,55079,90829,60.64,99.12,76,76,100,356,0,41,92
2022-11-15T20:10:02.31,Gila,22706,33949,66.88,99.76,39,39,100,0,0,50,5
2022-11-15T20:10:02.31,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-15T20:10:02.31,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-15T20:10:02.31,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-15T20:10:02.31,Maricopa,1551614,2435397,63.71,99.21,935,935,100,6000,0,6000,277
2022-11-15T20:10:02.31,Mohave,82652,146919,56.26,99.16,24,24,100,0,0,400,300
2022-11-15T20:10:02.31,Navajo,40852,69040,59.17,99.25,14,14,100,0,0,300,10
2022-11-15T20:10:02.31,Pima,398825,639885,62.33,98.66,278,278,100,2516,0,500,2400
2022-11-15T20:10:02.31,Pinal,144628,262694,55.06,99.04,109,109,100,378,0,157,873
2022-11-15T20:10:02.31,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-15T20:10:02.31,Yavapai,124504,166052,74.98,99.4,49,49,100,50,0,450,250
2022-11-15T20:10:02.31,Yuma,46222,105133,43.97,98.57,46,46,100,540,0,130,0
2022-11-16T11:41:39.467,State,2570145,4143929,56.9,0,1734,1734,100,12453,0,9695,5198
2022-11-16T11:41:39.467,Apache,23903,51981,45.98,84.06,44,44,100,2613,0,1164,757
2022-11-16T11:41:39.467,Cochise,47029,77394,60.77,99.39,55,55,100,0,0,287,0
2022-11-16T11:41:39.467,Coconino,55079,90829,60.64,99.12,76,76,100,356,0,41,92
2022-11-16T11:41:39.467,Gila,22706,33949,66.88,99.76,39,39,100,0,0,50,5
2022-11-16T11:41:39.467,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-16T11:41:39.467,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-16T11:41:39.467,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-16T11:41:39.467,Maricopa,1551614,2435397,63.71,99.21,935,935,100,6000,0,6000,277
2022-11-16T11:41:39.467,Mohave,82652,146919,56.26,99.16,24,24,100,0,0,400,300
2022-11-16T11:41:39.467,Navajo,40852,69040,59.17,99.25,14,14,100,0,0,300,10
2022-11-16T11:41:39.467,Pima,398825,639885,62.33,98.66,278,278,100,2516,0,500,2400
2022-11-16T11:41:39.467,Pinal,144628,262694,55.06,99.04,109,109,100,378,0,157,873
2022-11-16T11:41:39.467,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-16T11:41:39.467,Yavapai,124504,166052,74.98,99.4,49,49,100,50,0,450,250
2022-11-16T11:41:39.467,Yuma,46222,105133,43.97,98.57,46,46,100,540,0,130,0
2022-11-16T11:56:58.533,State,2570358,4143929,56.9,0,1734,1734,100,12075,0,9695,5198
2022-11-16T11:56:58.533,Apache,23903,51981,45.98,84.06,44,44,100,2613,0,1164,757
2022-11-16T11:56:58.533,Cochise,47029,77394,60.77,99.39,55,55,100,0,0,287,0
2022-11-16T11:56:58.533,Coconino,55079,90829,60.64,99.12,76,76,100,356,0,41,92
2022-11-16T11:56:58.533,Gila,22706,33949,66.88,99.76,39,39,100,0,0,50,5
2022-11-16T11:56:58.533,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-16T11:56:58.533,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-16T11:56:58.533,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-16T11:56:58.533,Maricopa,1551614,2435397,63.71,99.21,935,935,100,6000,0,6000,277
2022-11-16T11:56:58.533,Mohave,82652,146919,56.26,99.16,24,24,100,0,0,400,300
2022-11-16T11:56:58.533,Navajo,40852,69040,59.17,99.25,14,14,100,0,0,300,10
2022-11-16T11:56:58.533,Pima,398825,639885,62.33,98.66,278,278,100,2516,0,500,2400
2022-11-16T11:56:58.533,Pinal,144841,262694,55.14,99.29,109,109,100,0,0,157,873
2022-11-16T11:56:58.533,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-16T11:56:58.533,Yavapai,124504,166052,74.98,99.4,49,49,100,50,0,450,250
2022-11-16T11:56:58.533,Yuma,46222,105133,43.97,98.57,46,46,100,540,0,130,0
2022-11-16T12:11:30.36,State,2571728,4143929,57.08,0,1734,1734,100,10705,0,9695,5198
2022-11-16T12:11:30.36,Apache,25273,51981,48.62,88.87,44,44,100,1243,0,1164,757
2022-11-16T12:11:30.36,Cochise,47029,77394,60.77,99.39,55,55,100,0,0,287,0
2022-11-16T12:11:30.36,Coconino,55079,90829,60.64,99.12,76,76,100,356,0,41,92
2022-11-16T12:11:30.36,Gila,22706,33949,66.88,99.76,39,39,100,0,0,50,5
2022-11-16T12:11:30.36,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-16T12:11:30.36,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-16T12:11:30.36,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-16T12:11:30.36,Maricopa,1551614,2435397,63.71,99.21,935,935,100,6000,0,6000,277
2022-11-16T12:11:30.36,Mohave,82652,146919,56.26,99.16,24,24,100,0,0,400,300
2022-11-16T12:11:30.36,Navajo,40852,69040,59.17,99.25,14,14,100,0,0,300,10
2022-11-16T12:11:30.36,Pima,398825,639885,62.33,98.66,278,278,100,2516,0,500,2400
2022-11-16T12:11:30.36,Pinal,144841,262694,55.14,99.29,109,109,100,0,0,157,873
2022-11-16T12:11:30.36,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-16T12:11:30.36,Yavapai,124504,166052,74.98,99.4,49,49,100,50,0,450,250
2022-11-16T12:11:30.36,Yuma,46222,105133,43.97,98.57,46,46,100,540,0,130,0
2022-11-16T17:16:36.607,State,2572949,4143929,57.23,0,1734,1734,100,9462,0,9695,5198
2022-11-16T17:16:36.607,Apache,26494,51981,50.97,93.24,44,44,100,0,0,1164,757
2022-11-16T17:16:36.607,Cochise,47029,77394,60.77,99.39,55,55,100,0,0,287,0
2022-11-16T17:16:36.607,Coconino,55079,90829,60.64,99.12,76,76,100,356,0,41,92
2022-11-16T17:16:36.607,Gila,22706,33949,66.88,99.76,39,39,100,0,0,50,5
2022-11-16T17:16:36.607,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-16T17:16:36.607,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-16T17:16:36.607,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-16T17:16:36.607,Maricopa,1551614,2435397,63.71,99.21,935,935,100,6000,0,6000,277
2022-11-16T17:16:36.607,Mohave,82652,146919,56.26,99.16,24,24,100,0,0,400,300
2022-11-16T17:16:36.607,Navajo,40852,69040,59.17,99.25,14,14,100,0,0,300,10
2022-11-16T17:16:36.607,Pima,398825,639885,62.33,98.66,278,278,100,2516,0,500,2400
2022-11-16T17:16:36.607,Pinal,144841,262694,55.14,99.29,109,109,100,0,0,157,873
2022-11-16T17:16:36.607,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-16T17:16:36.607,Yavapai,124504,166052,74.98,99.4,49,49,100,50,0,450,250
2022-11-16T17:16:36.607,Yuma,46222,105133,43.97,98.57,46,46,100,540,0,130,0
2022-11-16T17:34:15.887,State,2575463,4143929,57.26,0,1734,1734,100,7327,0,9526,5017
2022-11-16T17:34:15.887,Apache,26494,51981,50.97,93.24,44,44,100,0,0,1164,757
2022-11-16T17:34:15.887,Cochise,47029,77394,60.77,99.39,55,55,100,0,0,287,0
2022-11-16T17:34:15.887,Coconino,55079,90829,60.64,99.12,76,76,100,356,0,41,92
2022-11-16T17:34:15.887,Gila,22706,33949,66.88,99.76,39,39,100,0,0,50,5
2022-11-16T17:34:15.887,Graham,10901,19487,55.94,0,22,22,100,0,0,16,102
2022-11-16T17:34:15.887,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-16T17:34:15.887,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-16T17:34:15.887,Maricopa,1551614,2435397,63.71,99.21,935,935,100,6000,0,6000,277
2022-11-16T17:34:15.887,Mohave,82652,146919,56.26,99.16,24,24,100,0,0,400,300
2022-11-16T17:34:15.887,Navajo,40852,69040,59.17,99.25,14,14,100,0,0,300,10
2022-11-16T17:34:15.887,Pima,401339,639885,62.72,99.27,278,278,100,381,0,331,2219
2022-11-16T17:34:15.887,Pinal,144841,262694,55.14,99.29,109,109,100,0,0,157,873
2022-11-16T17:34:15.887,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-16T17:34:15.887,Yavapai,124504,166052,74.98,99.4,49,49,100,50,0,450,250
2022-11-16T17:34:15.887,Yuma,46222,105133,43.97,98.57,46,46,100,540,0,130,0
2022-11-16T17:36:52.017,State,2575561,4143929,57.29,0,1734,1734,100,7331,0,9521,4915
2022-11-16T17:36:52.017,Apache,26494,51981,50.97,93.24,44,44,100,0,0,1164,757
2022-11-16T17:36:52.017,Cochise,47029,77394,60.77,99.39,55,55,100,0,0,287,0
2022-11-16T17:36:52.017,Coconino,55079,90829,60.64,99.12,76,76,100,356,0,41,92
2022-11-16T17:36:52.017,Gila,22706,33949,66.88,99.76,39,39,100,0,0,50,5
2022-11-16T17:36:52.017,Graham,10999,19487,56.44,99.86,22,22,100,4,0,11,0
2022-11-16T17:36:52.017,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-16T17:36:52.017,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-16T17:36:52.017,Maricopa,1551614,2435397,63.71,99.21,935,935,100,6000,0,6000,277
2022-11-16T17:36:52.017,Mohave,82652,146919,56.26,99.16,24,24,100,0,0,400,300
2022-11-16T17:36:52.017,Navajo,40852,69040,59.17,99.25,14,14,100,0,0,300,10
2022-11-16T17:36:52.017,Pima,401339,639885,62.72,99.27,278,278,100,381,0,331,2219
2022-11-16T17:36:52.017,Pinal,144841,262694,55.14,99.29,109,109,100,0,0,157,873
2022-11-16T17:36:52.017,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-16T17:36:52.017,Yavapai,124504,166052,74.98,99.4,49,49,100,50,0,450,250
2022-11-16T17:36:52.017,Yuma,46222,105133,43.97,98.57,46,46,100,540,0,130,0
2022-11-16T18:25:21.617,State,2575657,4143929,57.31,0,1734,1734,100,7331,0,9471,4910
2022-11-16T18:25:21.617,Apache,26494,51981,50.97,93.24,44,44,100,0,0,1164,757
2022-11-16T18:25:21.617,Cochise,47029,77394,60.77,99.39,55,55,100,0,0,287,0
2022-11-16T18:25:21.617,Coconino,55079,90829,60.64,99.12,76,76,100,356,0,41,92
2022-11-16T18:25:21.617,Gila,22802,33949,67.17,100,39,39,100,0,0,0,0
2022-11-16T18:25:21.617,Graham,10999,19487,56.44,99.86,22,22,100,4,0,11,0
2022-11-16T18:25:21.617,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-16T18:25:21.617,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-16T18:25:21.617,Maricopa,1551614,2435397,63.71,99.21,935,935,100,6000,0,6000,277
2022-11-16T18:25:21.617,Mohave,82652,146919,56.26,99.16,24,24,100,0,0,400,300
2022-11-16T18:25:21.617,Navajo,40852,69040,59.17,99.25,14,14,100,0,0,300,10
2022-11-16T18:25:21.617,Pima,401339,639885,62.72,99.27,278,278,100,381,0,331,2219
2022-11-16T18:25:21.617,Pinal,144841,262694,55.14,99.29,109,109,100,0,0,157,873
2022-11-16T18:25:21.617,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-16T18:25:21.617,Yavapai,124504,166052,74.98,99.4,49,49,100,50,0,450,250
2022-11-16T18:25:21.617,Yuma,46222,105133,43.97,98.57,46,46,100,540,0,130,0
2022-11-16T19:20:18.153,State,2576023,4143929,57.33,0,1734,1734,100,7281,0,9021,4660
2022-11-16T19:20:18.153,Apache,26494,51981,50.97,93.24,44,44,100,0,0,1164,757
2022-11-16T19:20:18.153,Cochise,47029,77394,60.77,99.39,55,55,100,0,0,287,0
2022-11-16T19:20:18.153,Coconino,55079,90829,60.64,99.12,76,76,100,356,0,41,92
2022-11-16T19:20:18.153,Gila,22802,33949,67.17,100,39,39,100,0,0,0,0
2022-11-16T19:20:18.153,Graham,10999,19487,56.44,99.86,22,22,100,4,0,11,0
2022-11-16T19:20:18.153,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-16T19:20:18.153,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-16T19:20:18.153,Maricopa,1551614,2435397,63.71,99.21,935,935,100,6000,0,6000,277
2022-11-16T19:20:18.153,Mohave,82652,146919,56.26,99.16,24,24,100,0,0,400,300
2022-11-16T19:20:18.153,Navajo,40852,69040,59.17,99.25,14,14,100,0,0,300,10
2022-11-16T19:20:18.153,Pima,401339,639885,62.72,99.27,278,278,100,381,0,331,2219
2022-11-16T19:20:18.153,Pinal,144841,262694,55.14,99.29,109,109,100,0,0,157,873
2022-11-16T19:20:18.153,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-16T19:20:18.153,Yavapai,124870,166052,75.2,100,49,49,100,0,0,0,0
2022-11-16T19:20:18.153,Yuma,46222,105133,43.97,98.57,46,46,100,540,0,130,0
2022-11-16T19:33:32.967,State,2576023,4143929,57.33,0,1734,1734,100,7332,0,8980,4568
2022-11-16T19:33:32.967,Apache,26494,51981,50.97,93.24,44,44,100,0,0,1164,757
2022-11-16T19:33:32.967,Cochise,47029,77394,60.77,99.39,55,55,100,0,0,287,0
2022-11-16T19:33:32.967,Coconino,55079,90829,60.64,99.27,76,76,100,407,0,0,0
2022-11-16T19:33:32.967,Gila,22802,33949,67.17,100,39,39,100,0,0,0,0
2022-11-16T19:33:32.967,Graham,10999,19487,56.44,99.86,22,22,100,4,0,11,0
2022-11-16T19:33:32.967,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-16T19:33:32.967,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-16T19:33:32.967,Maricopa,1551614,2435397,63.71,99.21,935,935,100,6000,0,6000,277
2022-11-16T19:33:32.967,Mohave,82652,146919,56.26,99.16,24,24,100,0,0,400,300
2022-11-16T19:33:32.967,Navajo,40852,69040,59.17,99.25,14,14,100,0,0,300,10
2022-11-16T19:33:32.967,Pima,401339,639885,62.72,99.27,278,278,100,381,0,331,2219
2022-11-16T19:33:32.967,Pinal,144841,262694,55.14,99.29,109,109,100,0,0,157,873
2022-11-16T19:33:32.967,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-16T19:33:32.967,Yavapai,124870,166052,75.2,100,49,49,100,0,0,0,0
2022-11-16T19:33:32.967,Yuma,46222,105133,43.97,98.57,46,46,100,540,0,130,0
2022-11-16T21:12:58.62,State,2579961,4143929,57.34,0,1734,1734,100,4932,0,7980,4700
2022-11-16T21:12:58.62,Apache,26494,51981,50.97,93.24,44,44,100,0,0,1164,757
2022-11-16T21:12:58.62,Cochise,47029,77394,60.77,99.39,55,55,100,0,0,287,0
2022-11-16T21:12:58.62,Coconino,55079,90829,60.64,99.27,76,76,100,407,0,0,0
2022-11-16T21:12:58.62,Gila,22802,33949,67.17,100,39,39,100,0,0,0,0
2022-11-16T21:12:58.62,Graham,10999,19487,56.44,99.86,22,22,100,4,0,11,0
2022-11-16T21:12:58.62,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-16T21:12:58.62,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-16T21:12:58.62,Maricopa,1555552,2435397,63.87,99.42,935,935,100,3600,0,5000,409
2022-11-16T21:12:58.62,Mohave,82652,146919,56.26,99.16,24,24,100,0,0,400,300
2022-11-16T21:12:58.62,Navajo,40852,69040,59.17,99.25,14,14,100,0,0,300,10
2022-11-16T21:12:58.62,Pima,401339,639885,62.72,99.27,278,278,100,381,0,331,2219
2022-11-16T21:12:58.62,Pinal,144841,262694,55.14,99.29,109,109,100,0,0,157,873
2022-11-16T21:12:58.62,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-16T21:12:58.62,Yavapai,124870,166052,75.2,100,49,49,100,0,0,0,0
2022-11-16T21:12:58.62,Yuma,46222,105133,43.97,98.57,46,46,100,540,0,130,0
2022-11-17T09:01:42.967,State,2579969,4143929,57.34,0,1734,1734,100,4932,0,7823,4469
2022-11-17T09:01:42.967,Apache,26494,51981,50.97,93.24,44,44,100,0,0,1164,757
2022-11-17T09:01:42.967,Cochise,47029,77394,60.77,99.39,55,55,100,0,0,287,0
2022-11-17T09:01:42.967,Coconino,55079,90829,60.64,99.27,76,76,100,407,0,0,0
2022-11-17T09:01:42.967,Gila,22802,33949,67.17,100,39,39,100,0,0,0,0
2022-11-17T09:01:42.967,Graham,10999,19487,56.44,99.86,22,22,100,4,0,11,0
2022-11-17T09:01:42.967,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-17T09:01:42.967,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-17T09:01:42.967,Maricopa,1555552,2435397,63.87,99.42,935,935,100,3600,0,5000,409
2022-11-17T09:01:42.967,Mohave,82652,146919,56.26,99.16,24,24,100,0,0,400,300
2022-11-17T09:01:42.967,Navajo,40852,69040,59.17,99.25,14,14,100,0,0,300,10
2022-11-17T09:01:42.967,Pima,401339,639885,62.72,99.27,278,278,100,381,0,331,2219
2022-11-17T09:01:42.967,Pinal,144849,262694,55.14,99.56,109,109,100,0,0,0,642
2022-11-17T09:01:42.967,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-17T09:01:42.967,Yavapai,124870,166052,75.2,100,49,49,100,0,0,0,0
2022-11-17T09:01:42.967,Yuma,46222,105133,43.97,98.57,46,46,100,540,0,130,0
2022-11-17T09:40:51.71,State,2580088,4143929,57.34,0,1734,1734,100,4932,0,7823,4469
2022-11-17T09:40:51.71,Apache,26494,51981,50.97,93.24,44,44,100,0,0,1164,757
2022-11-17T09:40:51.71,Cochise,47029,77394,60.77,99.39,55,55,100,0,0,287,0
2022-11-17T09:40:51.71,Coconino,55079,90829,60.64,99.27,76,76,100,407,0,0,0
2022-11-17T09:40:51.71,Gila,22802,33949,67.17,100,39,39,100,0,0,0,0
2022-11-17T09:40:51.71,Graham,10999,19487,56.44,99.86,22,22,100,4,0,11,0
2022-11-17T09:40:51.71,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-17T09:40:51.71,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-17T09:40:51.71,Maricopa,1555552,2435397,63.87,99.42,935,935,100,3600,0,5000,409
2022-11-17T09:40:51.71,Mohave,82652,146919,56.26,99.16,24,24,100,0,0,400,300
2022-11-17T09:40:51.71,Navajo,40852,69040,59.17,99.25,14,14,100,0,0,300,10
2022-11-17T09:40:51.71,Pima,401339,639885,62.72,99.27,278,278,100,381,0,331,2219
2022-11-17T09:40:51.71,Pinal,144968,262694,55.19,99.56,109,109,100,0,0,0,642
2022-11-17T09:40:51.71,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-17T09:40:51.71,Yavapai,124870,166052,75.2,100,49,49,100,0,0,0,0
2022-11-17T09:40:51.71,Yuma,46222,105133,43.97,98.57,46,46,100,540,0,130,0
2022-11-17T10:16:34.003,State,2580187,4143929,57.35,0,1734,1734,100,4932,0,6959,3922
2022-11-17T10:16:34.003,Apache,26593,51981,51.16,98.12,44,44,100,0,0,300,210
2022-11-17T10:16:34.003,Cochise,47029,77394,60.77,99.39,55,55,100,0,0,287,0
2022-11-17T10:16:34.003,Coconino,55079,90829,60.64,99.27,76,76,100,407,0,0,0
2022-11-17T10:16:34.003,Gila,22802,33949,67.17,100,39,39,100,0,0,0,0
2022-11-17T10:16:34.003,Graham,10999,19487,56.44,99.86,22,22,100,4,0,11,0
2022-11-17T10:16:34.003,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-17T10:16:34.003,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-17T10:16:34.003,Maricopa,1555552,2435397,63.87,99.42,935,935,100,3600,0,5000,409
2022-11-17T10:16:34.003,Mohave,82652,146919,56.26,99.16,24,24,100,0,0,400,300
2022-11-17T10:16:34.003,Navajo,40852,69040,59.17,99.25,14,14,100,0,0,300,10
2022-11-17T10:16:34.003,Pima,401339,639885,62.72,99.27,278,278,100,381,0,331,2219
2022-11-17T10:16:34.003,Pinal,144968,262694,55.19,99.56,109,109,100,0,0,0,642
2022-11-17T10:16:34.003,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-17T10:16:34.003,Yavapai,124870,166052,75.2,100,49,49,100,0,0,0,0
2022-11-17T10:16:34.003,Yuma,46222,105133,43.97,98.57,46,46,100,540,0,130,0
2022-11-17T12:02:11.42,State,2580795,4143929,57.39,0,1734,1734,100,4392,0,6829,3922
2022-11-17T12:02:11.42,Apache,26593,51981,51.16,98.12,44,44,100,0,0,300,210
2022-11-17T12:02:11.42,Cochise,47029,77394,60.77,99.39,55,55,100,0,0,287,0
2022-11-17T12:02:11.42,Coconino,55079,90829,60.64,99.27,76,76,100,407,0,0,0
2022-11-17T12:02:11.42,Gila,22802,33949,67.17,100,39,39,100,0,0,0,0
2022-11-17T12:02:11.42,Graham,10999,19487,56.44,99.86,22,22,100,4,0,11,0
2022-11-17T12:02:11.42,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-17T12:02:11.42,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-17T12:02:11.42,Maricopa,1555552,2435397,63.87,99.42,935,935,100,3600,0,5000,409
2022-11-17T12:02:11.42,Mohave,82652,146919,56.26,99.16,24,24,100,0,0,400,300
2022-11-17T12:02:11.42,Navajo,40852,69040,59.17,99.25,14,14,100,0,0,300,10
2022-11-17T12:02:11.42,Pima,401339,639885,62.72,99.27,278,278,100,381,0,331,2219
2022-11-17T12:02:11.42,Pinal,144968,262694,55.19,99.56,109,109,100,0,0,0,642
2022-11-17T12:02:11.42,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-17T12:02:11.42,Yavapai,124870,166052,75.2,100,49,49,100,0,0,0,0
2022-11-17T12:02:11.42,Yuma,46830,105133,44.54,100,46,46,100,0,0,0,0
2022-11-17T12:17:15.247,State,2582021,4143929,57.39,0,1734,1734,100,3692,0,6579,3922
2022-11-17T12:17:15.247,Apache,26593,51981,51.16,98.12,44,44,100,0,0,300,210
2022-11-17T12:17:15.247,Cochise,47029,77394,60.77,99.39,55,55,100,0,0,287,0
2022-11-17T12:17:15.247,Coconino,55079,90829,60.64,99.27,76,76,100,407,0,0,0
2022-11-17T12:17:15.247,Gila,22802,33949,67.17,100,39,39,100,0,0,0,0
2022-11-17T12:17:15.247,Graham,10999,19487,56.44,99.86,22,22,100,4,0,11,0
2022-11-17T12:17:15.247,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-17T12:17:15.247,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-17T12:17:15.247,Maricopa,1556778,2435397,63.92,99.48,935,935,100,2900,0,4750,409
2022-11-17T12:17:15.247,Mohave,82652,146919,56.26,99.16,24,24,100,0,0,400,300
2022-11-17T12:17:15.247,Navajo,40852,69040,59.17,99.25,14,14,100,0,0,300,10
2022-11-17T12:17:15.247,Pima,401339,639885,62.72,99.27,278,278,100,381,0,331,2219
2022-11-17T12:17:15.247,Pinal,144968,262694,55.19,99.56,109,109,100,0,0,0,642
2022-11-17T12:17:15.247,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-17T12:17:15.247,Yavapai,124870,166052,75.2,100,49,49,100,0,0,0,0
2022-11-17T12:17:15.247,Yuma,46830,105133,44.54,100,46,46,100,0,0,0,0
2022-11-17T13:18:40.263,State,2582127,4143929,57.4,0,1734,1734,100,3692,0,6179,3622
2022-11-17T13:18:40.263,Apache,26593,51981,51.16,98.12,44,44,100,0,0,300,210
2022-11-17T13:18:40.263,Cochise,47029,77394,60.77,99.39,55,55,100,0,0,287,0
2022-11-17T13:18:40.263,Coconino,55079,90829,60.64,99.27,76,76,100,407,0,0,0
2022-11-17T13:18:40.263,Gila,22802,33949,67.17,100,39,39,100,0,0,0,0
2022-11-17T13:18:40.263,Graham,10999,19487,56.44,99.86,22,22,100,4,0,11,0
2022-11-17T13:18:40.263,Greenlee,2487,4669,53.27,100,8,8,100,0,0,0,0
2022-11-17T13:18:40.263,La Paz,5588,11311,49.4,100,11,11,100,0,0,0,0
2022-11-17T13:18:40.263,Maricopa,1556778,2435397,63.92,99.48,935,935,100,2900,0,4750,409
2022-11-17T13:18:40.263,Mohave,82758,146919,56.33,100,24,24,100,0,0,0,0
2022-11-17T13:18:40.263,Navajo,40852,69040,59.17,99.25,14,14,100,0,0,300,10
2022-11-17T13:18:40.263,Pima,401339,639885,62.72,99.27,278,278,100,381,0,331,2219
2022-11-17T13:18:40.263,Pinal,144968,262694,55.19,99.56,109,109,100,0,0,0,642
2022-11-17T13:18:40.263,Santa Cruz,13155,29189,45.07,0,24,24,100,0,0,200,132
2022-11-17T13:18:40.263,Yavapai,124870,166052,75.2,100,49,49,100,0,0,0,0
2022-11-17T13:18:40.263,Yuma,46830,105133,44.54,100,46,46,100,0,0,0,0
2022-11-17T13:41:15.06,State,2582128,4143929,57.4,0,1734,1734,100,3692,0,6179,3622
2022-11-17T13:41:15.06,Apache,26593,51981,51.16,98.12,44,44,100,0,0,300,210
